Year,Date,User,Release,Score,Band
2012,2012.04.09.07:48,192699,4365,72,1492
2012,2012.04.09.07:49,238242,329002,83,168
2012,2012.04.09.07:50,261493,329833,85,3540341408
2012,2012.04.09.09:50,189691,327074,65,4039
2012,2012.04.09.09:50,189691,327976,75,3233
2012,2012.04.09.09:50,192699,442370,68,1529
2012,2012.04.09.09:50,277983,1660,93,272
2012,2012.04.09.09:51,259623,225678,55,8249
2012,2012.04.09.14:26,192699,4366,67,1492
2012,2012.04.09.14:39,289954,323788,75,13991
2012,2012.04.09.15:38,289972,312641,95,106322
2012,2012.04.09.15:52,226176,4076,80,1403
2012,2012.04.09.15:58,247224,322881,80,77280
2012,2012.04.09.18:13,282036,6974,85,2739
2012,2012.04.09.18:14,29518,251345,80,13817
2012,2012.04.09.18:14,37741,334457,80,1251
2012,2012.04.10.15:25,92747,320119,100,3540301705
2012,2012.04.10.15:26,56989,336668,87,3540344227
2012,2012.04.10.15:27,192699,332693,77,91493
2012,2012.04.10.15:27,277983,1664,65,272
2012,2012.04.10.15:28,29518,167562,85,13817
2012,2012.04.10.15:36,227178,151636,40,30736
2012,2012.04.10.16:05,289954,119265,98,2332
2012,2012.04.10.16:22,265602,386,99,25
2012,2012.04.10.16:58,290012,326997,100,43064
2012,2012.04.11.10:46,280373,332693,74,91493
2012,2012.04.11.11:05,202503,9778,77,2371
2012,2012.04.11.11:05,280373,336101,65,5845
2012,2012.04.11.11:06,189691,312641,90,106322
2012,2012.04.11.11:08,192699,333312,73,42638
2012,2012.04.11.11:08,192699,336107,60,3540343921
2012,2012.04.11.18:21,97743,105826,80,702
2012,2012.04.11.18:21,192699,4367,80,1492
2012,2012.04.11.18:21,192699,70214,68,1492
2012,2012.04.11.18:21,192699,336101,70,5845
2012,2012.04.12.08:45,238242,56975,98,24994
2012,2012.04.12.08:46,238242,13387,79,5399
2012,2012.04.12.10:41,59366,318211,60,3540330112
2012,2012.04.12.10:41,103477,150876,95,90944
2012,2012.04.12.10:58,103477,17294,93,5459
2012,2012.04.12.10:59,238242,41857,72,18168
2012,2012.04.12.12:32,66976,315246,92,3540333391
2012,2012.04.12.13:55,189492,4011,95,681
2012,2012.04.12.14:06,217143,328641,80,2851
2012,2012.04.12.14:08,274729,805,87,157
2012,2012.04.12.14:09,274729,807,83,157
2012,2012.04.12.16:28,290009,329691,100,3540341226
2012,2012.04.12.17:00,282036,6975,87,2739
2012,2012.04.12.17:02,276559,320655,90,3540255104
2012,2012.04.12.17:09,262732,329687,100,103340
2012,2012.04.12.17:25,246970,335106,45,3540286311
2012,2012.04.13.11:37,211246,330753,80,3540336855
2012,2012.04.13.11:44,289774,227,90,77
2012,2012.04.13.12:09,281509,68,100,24
2012,2012.04.13.12:17,277379,47,100,16
2012,2012.04.13.12:44,281509,5974,85,148
2012,2012.04.13.13:04,170650,336238,65,1378
2012,2012.04.13.13:09,12717,328318,99,6447
2012,2012.04.13.14:32,239641,139209,89,33549
2012,2012.04.13.14:35,239198,313200,79,1361
2012,2012.04.13.14:51,280139,278689,90,3540306799
2012,2012.04.13.14:56,229683,329760,80,618
2012,2012.04.13.15:05,264381,12521,55,3540408439
2012,2012.04.13.15:18,273806,1251,98,333
2012,2012.04.13.15:48,8081,330134,95,6408
2012,2012.04.13.15:48,8081,337006,90,1336
2012,2012.04.13.15:49,192699,209520,83,1492
2012,2012.04.13.15:49,261932,329667,81,2175
2012,2012.04.13.15:50,212296,13725,94,5636
2012,2012.04.13.16:13,99516,329002,93,168
2012,2012.04.13.17:14,29518,335106,73,3540286311
2012,2012.04.14.09:38,454,226020,83,293
2012,2012.04.14.09:38,213268,247503,91,3540289053
2012,2012.04.14.09:39,454,272449,57,3540306001
2012,2012.04.14.09:40,194956,283534,91,7170
2012,2012.04.14.09:40,194956,287773,90,203
2012,2012.04.14.09:41,194956,290339,95,548
2012,2012.04.14.09:52,193588,328203,100,21
2012,2012.04.14.10:00,287820,285400,25,12646
2012,2012.04.14.10:10,289973,298468,99,3280
2012,2012.04.14.10:11,68424,329368,20,3540261257
2012,2012.04.14.10:11,83846,329467,95,612
2012,2012.04.14.10:12,276559,2644,100,995
2012,2012.04.14.10:16,246970,270018,87,3540304410
2012,2012.04.14.10:21,246970,323703,71,900
2012,2012.04.14.10:24,83846,1759,95,612
2012,2012.04.14.10:26,280576,3399,80,1178
2012,2012.04.14.19:45,217143,7796,80,2851
2012,2012.04.14.19:45,217143,8125,90,2851
2012,2012.04.14.19:45,261932,328482,84,3540279423
2012,2012.04.14.19:45,261932,336107,74,3540343921
2012,2012.04.14.19:46,247224,321958,90,3540337137
2012,2012.04.14.19:46,280725,324787,100,51
2012,2012.04.14.19:47,280576,491534,40,1178
2012,2012.04.15.06:28,229683,316012,90,151
2012,2012.04.15.06:29,285614,4834,77,1660
2012,2012.04.15.06:31,289215,328203,95,21
2012,2012.04.15.06:32,290813,997,90,195
2012,2012.04.15.06:34,246970,334160,73,3540342817
2012,2012.04.15.10:35,146711,337894,44,3540344931
2012,2012.04.15.10:35,146711,337896,51,3540344931
2012,2012.04.15.18:01,146711,337902,59,3540344931
2012,2012.04.15.18:01,261932,320119,94,3540301705
2012,2012.04.16.05:53,288558,337894,4,3540344931
2012,2012.04.16.12:26,192699,443,77,97
2012,2012.04.16.12:26,192699,308113,75,84332
2012,2012.04.16.12:27,192699,287966,68,106478
2012,2012.04.16.12:52,262530,2331,83,770
2012,2012.04.16.12:57,238680,329687,100,103340
2012,2012.04.16.13:00,290389,31877,90,2032
2012,2012.04.16.13:02,217143,314811,83,3540285750
2012,2012.04.16.13:06,238395,333034,100,10433
2012,2012.04.16.13:12,273806,259201,83,3540296915
2012,2012.04.16.13:21,238242,230,60,77
2012,2012.04.16.13:21,238242,437581,65,190
2012,2012.04.16.13:25,249428,337890,67,77
2012,2012.04.16.13:26,68424,149793,82,90179
2012,2012.04.16.13:29,225978,329368,70,3540261257
2012,2012.04.16.13:30,77125,334239,86,3540342861
2012,2012.04.16.13:32,35007,198903,75,46342
2012,2012.04.16.13:33,288558,328110,88,186
2012,2012.04.16.13:37,282036,10306,85,4265
2012,2012.04.16.13:40,264381,20358,85,2177
2012,2012.04.16.14:17,169399,332786,5,8241
2012,2012.04.16.14:26,69704,297068,60,3540308292
2012,2012.04.16.14:26,220617,324152,90,84428
2012,2012.04.16.14:27,69704,288900,65,3540317023
2012,2012.04.16.14:27,69704,291664,70,3540318708
2012,2012.04.16.14:27,69704,294133,70,3540315209
2012,2012.04.16.14:27,69704,296686,65,3540321643
2012,2012.04.16.14:27,69704,319706,60,3540335797
2012,2012.04.16.15:34,282119,118832,80,3
2012,2012.04.16.15:39,259744,312424,98,104
2012,2012.04.16.15:45,265002,107726,25,1067
2012,2012.04.16.15:56,246970,329625,84,3540340579
2012,2012.04.16.16:01,212585,300194,93,961
2012,2012.04.16.16:14,286912,328348,95,629
2012,2012.04.17.08:29,29518,2499,62,961
2012,2012.04.17.08:29,217143,252214,78,122238
2012,2012.04.17.15:26,454,321990,50,90998
2012,2012.04.17.15:27,145550,293458,90,3540308801
2012,2012.04.17.15:50,125948,181236,94,6310
2012,2012.04.17.16:44,225978,330387,50,7477
2012,2012.04.17.16:44,246757,68440,70,484
2012,2012.04.17.16:45,57901,40159,65,8112
2012,2012.04.17.16:48,7515,424803,75,9085
2012,2012.04.17.16:49,175938,158436,95,7106
2012,2012.04.17.16:50,291253,309808,95,3540319422
2012,2012.04.17.18:34,99516,331843,86,198
2012,2012.04.17.18:42,43256,2815,35,509
2012,2012.04.17.18:42,259623,1443,89,50
2012,2012.04.17.18:45,229683,9439,94,3928
2012,2012.04.17.18:49,104822,427599,96,128
2012,2012.04.17.18:59,291190,10327,25,580
2012,2012.04.17.19:08,221170,3198,94,221
2012,2012.04.17.19:08,221170,437511,36,172
2012,2012.04.17.19:10,103477,3744,95,1284
2012,2012.04.17.19:14,185654,253,100,70
2012,2012.04.17.19:22,288039,209952,93,989
2012,2012.04.17.19:24,256225,1883,97,629
2012,2012.04.17.19:26,229683,2287,100,876
2012,2012.04.18.00:10,173848,338334,80,3540291889
2012,2012.04.18.10:49,192699,330413,65,3540280809
2012,2012.04.18.10:49,192699,338094,78,123788
2012,2012.04.18.10:49,217143,312259,87,107295
2012,2012.04.18.10:49,217143,318533,95,3540311714
2012,2012.04.18.10:49,217143,334672,80,3540276192
2012,2012.04.18.10:50,192699,2730,75,97
2012,2012.04.18.10:50,192699,329720,68,20775
2012,2012.04.18.21:16,274729,433,83,97
2012,2012.04.19.09:26,192699,431,73,97
2012,2012.04.19.09:32,7998,421398,95,3540327383
2012,2012.04.19.12:10,189691,325211,90,3540315471
2012,2012.04.19.12:11,189691,317042,90,104839
2012,2012.04.19.12:11,189691,327298,70,3540339832
2012,2012.04.19.12:27,189691,329038,59,44494
2012,2012.04.19.12:28,189691,328134,90,44722
2012,2012.04.19.12:29,189691,329878,77,537
2012,2012.04.19.12:29,189691,442370,70,1529
2012,2012.04.19.12:30,189691,329002,95,168
2012,2012.04.19.12:42,290586,334164,85,3540335104
2012,2012.04.19.14:00,290958,325211,90,3540315471
2012,2012.04.19.14:08,272680,319533,80,3540335709
2012,2012.04.19.14:45,179951,261444,87,68621
2012,2012.04.19.14:57,25522,329625,85,3540340579
2012,2012.04.19.14:59,7998,324876,50,3540280036
2012,2012.04.19.15:00,7998,322698,85,3540336835
2012,2012.04.19.15:00,7998,326387,65,3540339624
2012,2012.04.19.15:05,29518,325211,84,3540315471
2012,2012.04.19.15:07,261818,322933,80,141
2012,2012.04.19.15:08,201840,317191,96,22648
2012,2012.04.19.19:25,227178,329649,70,3540341310
2012,2012.04.19.21:12,7998,324152,80,84428
2012,2012.04.20.09:29,7181,328741,60,79227
2012,2012.04.20.09:30,83846,13204,60,5302
2012,2012.04.20.09:30,83846,15373,65,4936
2012,2012.04.20.09:30,83846,89741,65,44905
2012,2012.04.20.09:30,125948,1308,48,341
2012,2012.04.20.09:30,192699,330526,70,29085
2012,2012.04.20.09:51,225978,201852,50,101594
2012,2012.04.20.12:02,260276,337284,80,3540295676
2012,2012.04.20.12:03,264164,332693,80,91493
2012,2012.04.20.12:09,288340,323763,100,26310
2012,2012.04.20.12:15,242457,331843,90,198
2012,2012.04.20.12:23,289954,281836,85,69
2012,2012.04.20.18:45,192699,432,92,97
2012,2012.04.21.00:03,247225,71447,99,9344
2012,2012.04.21.00:04,247225,34494,79,9344
2012,2012.04.21.00:11,202503,1881,95,629
2012,2012.04.21.00:12,29518,3662,65,1067
2012,2012.04.21.00:12,192699,337159,85,78055
2012,2012.04.21.00:12,192699,337696,70,3540344829
2012,2012.04.21.00:12,212296,17535,87,7
2012,2012.04.21.00:23,260689,64039,60,1236
2012,2012.04.21.00:24,289954,280392,60,3540263663
2012,2012.04.21.00:25,57901,4190,75,256
2012,2012.04.21.00:25,287623,17783,95,587
2012,2012.04.21.00:26,184136,329368,95,3540261257
2012,2012.04.21.00:27,260689,236841,64,67077
2012,2012.04.21.00:28,147620,1765,80,561
2012,2012.04.21.00:28,243902,21133,60,2768
2012,2012.04.21.00:30,281509,110,60,32
2012,2012.04.21.00:31,103477,37100,93,16286
2012,2012.04.21.00:33,283814,333312,83,42638
2012,2012.04.21.00:33,286575,629,99,119
2012,2012.04.21.00:34,246320,649,97,151
2012,2012.04.21.00:35,291257,328301,23,3540340552
2012,2012.04.21.00:36,191404,329629,70,2289
2012,2012.04.21.00:36,291389,304225,85,3540269265
2012,2012.04.21.12:26,247225,29104,87,9344
2012,2012.04.21.12:26,247225,282968,95,126117
2012,2012.04.21.12:27,201012,2333,98,770
2012,2012.04.21.12:27,247225,134500,70,9344
2012,2012.04.21.12:28,77125,336651,50,3540344271
2012,2012.04.21.12:29,251899,329629,86,2289
2012,2012.04.21.12:30,161418,330136,70,3540341557
2012,2012.04.21.14:33,208378,322552,85,3540337427
2012,2012.04.21.14:34,161418,252349,75,3540292215
2012,2012.04.21.14:34,217143,309426,86,3540296166
2012,2012.04.21.14:35,161418,266519,75,3540301824
2012,2012.04.21.14:35,283814,325570,95,204
2012,2012.04.21.15:58,148677,187494,5,173
2012,2012.04.22.15:49,282119,12912,75,216
2012,2012.04.22.15:53,267732,430943,100,219
2012,2012.04.22.15:54,192699,338600,70,3540345248
2012,2012.04.22.16:04,282119,149408,60,166
2012,2012.04.22.16:08,282119,242936,75,192
2012,2012.04.22.16:13,282119,329629,80,2289
2012,2012.04.22.17:37,239515,328813,40,306
2012,2012.04.23.15:22,192699,2148,40,97
2012,2012.04.23.15:22,192699,2729,32,97
2012,2012.04.23.15:27,251899,174,95,4
2012,2012.04.23.15:35,213436,19,100,3
2012,2012.04.24.12:58,192699,333439,67,701
2012,2012.04.24.12:59,81385,287734,100,3540315879
2012,2012.04.24.12:59,81385,336278,26,3540320647
2012,2012.04.24.12:59,83846,69332,55,17067
2012,2012.04.24.12:59,192699,326742,83,57061
2012,2012.04.24.12:59,192699,328680,80,58603
2012,2012.04.24.12:59,217143,247907,90,10670
2012,2012.04.24.13:00,88990,329625,60,3540340579
2012,2012.04.24.13:00,217143,306609,90,3540285489
2012,2012.04.24.13:00,227178,299814,60,38455
2012,2012.04.24.13:00,227178,329702,90,503
2012,2012.04.24.13:01,212296,165856,66,2931
2012,2012.04.24.13:02,192699,436,87,97
2012,2012.04.24.13:04,212738,332674,90,407
2012,2012.04.24.14:39,291190,307880,70,3540296517
2012,2012.04.24.16:09,281437,84299,40,22
2012,2012.04.24.16:20,281437,226394,100,1
2012,2012.04.24.16:50,259744,176510,100,110865
2012,2012.04.24.16:51,274729,331843,93,198
2012,2012.04.24.16:54,251899,131,90,37
2012,2012.04.25.08:35,48565,326832,80,3540331861
2012,2012.04.25.08:36,251899,1692,98,340
2012,2012.04.25.08:53,289025,338094,78,123788
2012,2012.04.25.10:03,259744,32124,94,383
2012,2012.04.25.11:19,40855,337895,30,3540344931
2012,2012.04.25.12:02,259139,330191,88,3540257559
2012,2012.04.25.12:03,117580,315246,99,3540333391
2012,2012.04.25.13:02,267915,271922,85,3540305601
2012,2012.04.25.13:43,289215,239388,20,3540283186
2012,2012.04.25.13:44,289215,320655,80,3540255104
2012,2012.04.25.13:56,121537,332287,90,85654
2012,2012.04.25.14:37,282119,64735,100,166
2012,2012.04.25.14:44,282719,328290,85,3540321344
2012,2012.04.25.16:09,192699,444,73,97
2012,2012.04.25.16:10,212296,333307,93,2931
2012,2012.04.25.16:11,281509,10811,96,3157
2012,2012.04.25.16:13,280576,15139,85,1178
2012,2012.04.25.16:43,251899,443,80,97
2012,2012.04.25.16:56,261932,326739,88,2801
2012,2012.04.25.18:12,148677,46926,70,7143
2012,2012.04.25.18:13,274729,277464,94,198
2012,2012.04.25.18:15,291379,328954,85,3540340917
2012,2012.04.25.18:16,291379,308842,40,3540324711
2012,2012.04.25.18:16,291379,311284,80,46483
2012,2012.04.25.18:16,291379,313209,80,3213
2012,2012.04.25.18:16,291379,316009,80,91
2012,2012.04.25.18:16,291379,317771,85,73274
2012,2012.04.25.18:16,291379,322294,75,19701
2012,2012.04.25.18:16,291379,322881,75,77280
2012,2012.04.25.18:16,291379,324205,65,10278
2012,2012.04.25.18:16,291379,326614,85,219
2012,2012.04.25.18:18,145550,298233,40,127
2012,2012.04.25.18:18,212738,289203,53,166
2012,2012.04.25.18:19,148677,275051,85,84094
2012,2012.04.25.18:35,273806,117463,100,35714
2012,2012.04.25.18:39,273806,325755,93,1024
2012,2012.04.25.18:42,247224,288066,80,3540276191
2012,2012.04.25.18:55,243883,298967,89,125105
2012,2012.04.25.18:58,287780,189305,100,27354
2012,2012.04.26.08:57,274132,297898,100,1460
2012,2012.04.26.09:51,289044,338668,100,3540285937
2012,2012.04.26.10:40,291477,334729,100,84048
2012,2012.04.26.10:42,274514,329636,90,157
2012,2012.04.26.10:44,192699,2819,55,97
2012,2012.04.26.10:44,192699,5580,62,97
2012,2012.04.26.11:10,226176,324485,80,86051
2012,2012.04.26.12:05,261932,458167,91,3540317880
2012,2012.04.26.12:18,261932,334901,83,3540343264
2012,2012.04.26.12:43,261932,323270,90,3540256962
2012,2012.04.26.12:50,66976,327356,80,277
2012,2012.04.26.12:52,66976,44624,93,763
2012,2012.04.26.12:55,66976,329878,78,537
2012,2012.04.26.12:56,198103,90115,87,45291
2012,2012.04.26.12:56,212296,68050,76,2931
2012,2012.04.26.13:10,198103,231770,75,45291
2012,2012.04.26.13:48,145550,328492,80,73713
2012,2012.04.26.14:09,288957,299825,35,3540282310
2012,2012.04.26.14:30,246970,1440,32,193
2012,2012.04.26.14:39,110775,273258,70,6945
2012,2012.04.26.16:15,110775,332919,50,52002
2012,2012.04.26.16:20,161325,18849,30,8466
2012,2012.04.26.16:29,288957,305967,95,3666
2012,2012.04.26.16:42,232682,1496,93,379
2012,2012.04.26.16:51,229260,133,50,39
2012,2012.04.26.17:54,289800,247840,83,3540275340
2012,2012.04.26.17:54,289800,289573,86,3540317396
2012,2012.04.26.17:54,289800,291963,80,90976
2012,2012.04.26.17:55,289800,319299,73,68621
2012,2012.04.26.17:55,291379,297234,75,73292
2012,2012.04.26.17:55,291379,313867,75,102069
2012,2012.04.26.17:55,291379,319197,80,88
2012,2012.04.26.17:56,291379,252946,80,3540275954
2012,2012.04.26.17:56,291379,297319,83,3540287548
2012,2012.04.26.17:56,291379,305774,90,3540288965
2012,2012.04.26.17:56,291379,306500,55,5058
2012,2012.04.26.17:56,291379,311097,85,2712
2012,2012.04.26.17:56,291379,313200,65,1361
2012,2012.04.26.17:57,260778,76252,90,33052
2012,2012.04.26.17:57,267915,286574,95,78375
2012,2012.04.26.17:58,264381,19451,49,788
2012,2012.04.27.03:21,285989,136261,89,74954
2012,2012.04.27.03:22,57901,1341,98,362
2012,2012.04.27.03:23,282119,266842,90,32
2012,2012.04.27.09:09,192699,327843,70,121155
2012,2012.04.27.09:15,181211,323112,98,117405
2012,2012.04.27.09:18,276818,2374,90,915
2012,2012.04.27.09:34,226176,258383,82,3540266973
2012,2012.04.27.09:48,226176,175374,88,1555
2012,2012.04.27.09:55,276559,275728,69,3540308162
2012,2012.04.27.10:00,226176,7121,70,2808
2012,2012.04.27.10:48,135431,333332,0,3540342560
2012,2012.04.27.10:51,251899,212,68,72
2012,2012.04.27.10:54,229260,324290,20,3718
2012,2012.04.27.11:08,238242,338956,80,3540345427
2012,2012.04.27.12:03,289800,290744,70,3540318184
2012,2012.04.27.13:52,136516,296467,75,54764
2012,2012.04.27.13:52,136516,311587,75,169
2012,2012.04.27.13:52,238242,334405,85,272
2012,2012.04.27.13:53,192699,238169,58,97
2012,2012.04.27.15:14,198103,428205,82,45291
2012,2012.04.27.17:43,29518,138559,73,71435
2012,2012.04.27.17:43,113957,1237,27,331
2012,2012.04.27.20:26,212296,7342,95,2931
2012,2012.04.28.09:36,83846,299751,70,3540275975
2012,2012.04.28.12:02,94611,427564,100,128
2012,2012.04.28.12:03,88990,261274,45,900
2012,2012.04.28.18:26,178686,328203,90,21
2012,2012.04.28.18:27,92747,303253,88,111014
2012,2012.04.28.18:27,92747,330413,83,3540280809
2012,2012.04.28.18:27,92747,330459,37,114837
2012,2012.04.28.18:28,92747,322644,19,737
2012,2012.04.28.18:28,92747,328523,72,3540326090
2012,2012.04.28.18:28,92747,330079,81,54619
2012,2012.04.28.18:28,92747,338094,89,123788
2012,2012.04.28.18:28,260778,76251,86,33052
2012,2012.04.28.18:29,282119,37711,80,2289
2012,2012.04.28.18:29,291379,288428,64,13391
2012,2012.04.28.18:29,291379,291189,70,17431
2012,2012.04.28.18:29,291379,292056,61,38175
2012,2012.04.28.18:30,291379,284797,80,32621
2012,2012.04.28.18:30,291379,285342,100,305
2012,2012.04.28.18:30,291379,285507,82,10278
2012,2012.04.28.18:30,291379,285828,83,419
2012,2012.04.28.18:30,291379,286375,77,25189
2012,2012.04.28.18:30,291379,289754,64,89459
2012,2012.04.28.18:30,291379,292270,42,104500
2012,2012.04.28.18:31,205006,327074,70,4039
2012,2012.04.28.18:31,285028,308434,70,3540329108
2012,2012.04.28.18:31,285028,335495,90,3540343582
2012,2012.04.28.18:31,291379,280313,50,2712
2012,2012.04.28.18:32,285028,257439,75,3540295717
2012,2012.04.28.18:32,285028,270380,85,77773
2012,2012.04.28.18:32,285028,277293,90,3540309178
2012,2012.04.28.18:32,285028,289781,75,35148
2012,2012.04.28.18:32,285028,292301,80,3540319100
2012,2012.04.28.18:32,285028,301127,80,3540324703
2012,2012.04.28.18:32,285028,302964,80,3540325842
2012,2012.04.28.18:32,285028,317907,95,3540288559
2012,2012.04.28.18:32,285028,327355,80,3540312172
2012,2012.04.28.18:32,285028,333052,80,3540328746
2012,2012.04.28.18:33,29518,243516,83,71435
2012,2012.04.28.18:33,205006,315556,65,2371
2012,2012.04.28.18:33,285028,295768,85,108653
2012,2012.04.28.18:33,285028,307086,90,3540328330
2012,2012.04.28.18:33,285028,332227,75,3540342106
2012,2012.04.28.18:33,285028,486293,95,99197
2012,2012.04.28.18:34,280373,326742,88,57061
2012,2012.04.28.18:35,173848,338253,80,3540345092
2012,2012.04.29.00:09,29518,92383,80,47043
2012,2012.04.29.00:09,238242,329629,62,2289
2012,2012.04.29.11:07,69704,311202,55,113544
2012,2012.04.29.11:07,69704,321331,60,3540336817
2012,2012.04.29.11:51,244262,2425,80,931
2012,2012.04.29.12:37,238242,225554,95,101172
2012,2012.04.29.15:24,148790,184980,90,4571
2012,2012.04.29.18:41,29518,500007,89,13291
